Año,Mes,Fecha_Pub_DOF,Clave ciudad,Nombre ciudad,División,Grupo,Clase,Subclase,Clave genérico,Genérico,Consecutivo,Especificación,Precio promedio,Cantidad,Unidad,Estatus
2023,6,24/07/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,104,Ron,4,"HAVANA CLUB, AÑEJO, ESPECIAL, BOTELLA DE 700 ML             ",400,1,LT    ,
2023,6,24/07/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,104,Ron,5,"MATUSALEM, BLANCO, PALTINO, BOTELLA DE 750 ML               ",327.33,1,LT    ,
2023,6,24/07/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,105,Tequila,1,"EL JIMADOR, REPOSADO, BOTELLA 700 ML                        ",421.43,1,LT    ,
2023,6,24/07/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,105,Tequila,2,"SAUZA, REPOSADO, HORNITOS, BOTELLA DE 1 LT                  ",450,1,LT    ,
2023,6,24/07/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,105,Tequila,3,"CORRALEJO, REPOSADO, BOTELLA DE 1000 ML                     ",259,1,LT    ,
2023,6,24/07/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,105,Tequila,4,"LAS GARRAFAS, REPOSADO, CARDENAL ROJO, BOTELLA DE 750 ML    ",1059.13,1,LT    ,DESENCADENADO
2023,6,24/07/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,105,Tequila,5,"JOSE CUERVO, BLANCO, PLATA CENTENARIO, BOTELLA 950 ML       ",412.38,1,LT    ,
2023,6,24/07/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,105,Tequila,6,"DON JULIO, REPOSADO, 700 ML                                 ",1153.36,1,LT    ,
2023,6,24/07/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,106,Vino de mesa,1,"LAMBRUSCO, TINTO, RIUNITE, BOTELLA DE 750 ML                ",220,1,LT    ,
2023,6,24/07/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,106,Vino de mesa,2,"SANGRE DE CRISTO, TINTO, BOTELLA DE 750 ML                  ",244,1,LT    ,
2023,6,24/07/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,106,Vino de mesa,3,"RIUNITE, TINTO, LAMBRUSCO, BOTELLA DE 750 ML                ",192.66,1,LT    ,
2023,6,24/07/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,106,Vino de mesa,4,"CONCHA Y TORO, TINTO, CASILLERO DEL  DIABLO 750 ML          ",340,1,LT    ,
2023,6,24/07/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,106,Vino de mesa,5,"LAMBRUSCO, ROSADO, LUNATO, BOTELLA 750 ML                   ",210.9,1,LT    ,
2023,6,24/07/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,106,Vino de mesa,6,"TORRESELLA, BLANCO, BOTELLA DE 750 ML                       ",467.89,1,LT    ,
2023,6,24/07/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,26 Cerveza,107,Cerveza,1,"BUD LIGH, CLARA, LATA DE 355 ML                             ",46.48,1,LT    ,
2023,6,24/07/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,26 Cerveza,107,Cerveza,2,"CORONA, CLARA, CAJA C/24 BOTELLAS, 355 ML C/U               ",39.52,1,LT    ,
2023,6,24/07/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,26 Cerveza,107,Cerveza,3,"AMSTEL ULTRA, CLARA, PAQ C/6 BOTELL DE 325 ML C/U           ",55.38,1,ML    ,
2023,6,24/07/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,26 Cerveza,107,Cerveza,4,"MODELO, CLARA, PAQ C/6 LATAS, 355 ML C/U                    ",49.76,1,LT    ,
2023,6,24/07/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,26 Cerveza,107,Cerveza,5,"TECATE, OSCURA, CAGUAMON, BOTELLA 1200 ML                   ",32.5,1,LT    ,
2023,6,24/07/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.2. Tabaco,28 Cigarrillos,108,Cigarrillos,1,"FAROS, C/FILTRO, CAJETILLA C/20 PZAS                        ",61,1,CAJETI,
2023,6,24/07/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.2. Tabaco,28 Cigarrillos,108,Cigarrillos,2,"CAMEL, C/FILTRO, REGULARES, C/20 PZAS                       ",73,1,CAJETI,
2023,6,24/07/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.2. Tabaco,28 Cigarrillos,108,Cigarrillos,3,"BENSON & HEDGES, C/FILTRO, VERDES, C/20 PZAS                ",75,1,CAJETI,
2023,6,24/07/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.2. Tabaco,28 Cigarrillos,108,Cigarrillos,4,"MARLBORO, C/FILTRO, ROJOS, CAJETILLA, 20 PZAS               ",75,1,CAJETI,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,102,Brandy,1,"DON PEDRO, GRAN RESERVA, ESPECIAL, BOTELLA DE 1 LT          ",225,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,102,Brandy,2,"AZTECA DE ORO, RESERVA, BOTELLA DE 700 ML                   ",395,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,102,Brandy,3,"PRESIDENTE, GRAN RESERVA, BOTELLA DE 900 ML                 ",202.22,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,102,Brandy,4,"LOS REYES, AÑEJO, BOTELLA DE 940 ML                         ",134.04,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,102,Brandy,5,"AZTECA DE ORO, SOLERA, BOTELLA DE 700 ML                    ",328.57,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,102,Brandy,6,"PRESIDENTE, SOLERA, BOTELLA DE 940 ML                       ",156.38,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,102,Brandy,7,"ST REMY, BRANDY, VSOP, BOTELLA DE 700 ML                    ",437.4,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,102,Brandy,8,"TORRES 10, AÑEJO, BOTELLA 700 ML                            ",541.54,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,103,Otros licores,1,"TRES CORONAS, JEREZ, BOTELLA, DE 1 LT                       ",104,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,103,Otros licores,2,"ABSOLUT, VODKA, BLUE, BOTELLA DE 750 ML                     ",326.66,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,103,Otros licores,3,"CHIVAS REGAL, WHISKY, BOTELLA DE 700 ML                     ",1355.71,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,103,Otros licores,4,"DIEGO ZAMORA, LICOR, 43, BOTELLA 700 ML                     ",741.87,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,103,Otros licores,5,"PERNOD, ANIS, BOTELLA DE 700 ML                             ",759.23,1,LT    ,DESENCADENADO
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,103,Otros licores,6,"TRES CORONAS, JEREZ, ORO DULCE, BOTELLA DE 1 LT             ",99,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,104,Ron,1,"BACARDI, BLANCO, BOTELLA DE 980 ML                          ",275.51,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,104,Ron,2,"CORSARIO, BLANCO, BOTELLA DE 750 ML                         ",210.67,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,104,Ron,3,"CAPITAN MORGAN, AÑEJO, BOTELLA DE 700 ML                    ",241.43,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,104,Ron,4,"HAVANA CLUB, AÑEJO, ESPECIAL, BOTELLA DE 700 ML             ",400,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,104,Ron,5,"MATUSALEM, BLANCO, PALTINO, BOTELLA DE 750 ML               ",328.67,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,105,Tequila,1,"EL JIMADOR, REPOSADO, BOTELLA 700 ML                        ",417.86,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,105,Tequila,2,"SAUZA, REPOSADO, HORNITOS, BOTELLA DE 1 LT                  ",424.5,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,105,Tequila,3,"CORRALEJO, REPOSADO, BOTELLA DE 1000 ML                     ",259,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,105,Tequila,4,"MAESTRO DOBEL, REPOSADO, DIAMANTE, BOTELLA DE 700 ML        ",1075.26,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,105,Tequila,5,"JOSE CUERVO, BLANCO, PLATA CENTENARIO, BOTELLA 950 ML       ",412.38,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,105,Tequila,6,"DON JULIO, REPOSADO, 700 ML                                 ",1153.36,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,106,Vino de mesa,1,"LAMBRUSCO, TINTO, RIUNITE, BOTELLA DE 750 ML                ",220,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,106,Vino de mesa,2,"SANGRE DE CRISTO, TINTO, BOTELLA DE 750 ML                  ",220,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,106,Vino de mesa,3,"RIUNITE, TINTO, LAMBRUSCO, BOTELLA DE 750 ML                ",214.66,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,106,Vino de mesa,4,"CONCHA Y TORO, TINTO, CASILLERO DEL  DIABLO 750 ML          ",340,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,106,Vino de mesa,5,"LAMBRUSCO, ROSADO, LUNATO, BOTELLA 750 ML                   ",168.77,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,106,Vino de mesa,6,"TORRESELLA, BLANCO, BOTELLA DE 750 ML                       ",444.5,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,26 Cerveza,107,Cerveza,1,"BUD LIGH, CLARA, LATA DE 355 ML                             ",46.48,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,26 Cerveza,107,Cerveza,2,"CORONA, CLARA, CAJA C/24 BOTELLAS, 355 ML C/U               ",37.15,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,26 Cerveza,107,Cerveza,3,"AMSTEL ULTRA, CLARA, PAQ C/6 BOTELL DE 325 ML C/U           ",55.38,1,ML    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,26 Cerveza,107,Cerveza,4,"MODELO, CLARA, PAQ C/6 LATAS, 355 ML C/U                    ",49.76,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,26 Cerveza,107,Cerveza,5,"TECATE, OSCURA, CAGUAMON, BOTELLA 1200 ML                   ",32.5,1,LT    ,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.2. Tabaco,28 Cigarrillos,108,Cigarrillos,1,"FAROS, C/FILTRO, CAJETILLA C/20 PZAS                        ",61,1,CAJETI,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.2. Tabaco,28 Cigarrillos,108,Cigarrillos,2,"CAMEL, C/FILTRO, REGULARES, C/20 PZAS                       ",73,1,CAJETI,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.2. Tabaco,28 Cigarrillos,108,Cigarrillos,3,"BENSON & HEDGES, C/FILTRO, VERDES, C/20 PZAS                ",75,1,CAJETI,
2023,5,22/06/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.2. Tabaco,28 Cigarrillos,108,Cigarrillos,4,"MARLBORO, C/FILTRO, ROJOS, CAJETILLA, 20 PZAS               ",75,1,CAJETI,
2023,4,22/05/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,102,Brandy,1,"DON PEDRO, GRAN RESERVA, ESPECIAL, BOTELLA DE 1 LT          ",225,1,LT    ,
2023,4,22/05/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,102,Brandy,2,"AZTECA DE ORO, RESERVA, BOTELLA DE 700 ML                   ",370,1,LT    ,
2023,4,22/05/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,102,Brandy,3,"PRESIDENTE, GRAN RESERVA, BOTELLA DE 900 ML                 ",202.22,1,LT    ,
2023,4,22/05/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,102,Brandy,4,"LOS REYES, AÑEJO, BOTELLA DE 940 ML                         ",134.04,1,LT    ,
2023,4,22/05/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,102,Brandy,5,"AZTECA DE ORO, SOLERA, BOTELLA DE 700 ML                    ",328.57,1,LT    ,
2023,4,22/05/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,102,Brandy,6,"PRESIDENTE, SOLERA, BOTELLA DE 940 ML                       ",169.15,1,LT    ,
2023,4,22/05/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,102,Brandy,7,"ST REMY, BRANDY, VSOP, BOTELLA DE 700 ML                    ",437.4,1,LT    ,
2023,4,22/05/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,102,Brandy,8,"TORRES 10, AÑEJO, BOTELLA 700 ML                            ",541.54,1,LT    ,
2023,4,22/05/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,103,Otros licores,1,"TRES CORONAS, JEREZ, BOTELLA, DE 1 LT                       ",104,1,LT    ,
2023,4,22/05/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,103,Otros licores,2,"ABSOLUT, VODKA, BLUE, BOTELLA DE 750 ML                     ",320.66,1,LT    ,
2023,4,22/05/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,103,Otros licores,3,"CHIVAS REGAL, WHISKY, BOTELLA DE 700 ML                     ",1227.14,1,LT    ,
2023,4,22/05/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,103,Otros licores,4,"DIEGO ZAMORA, LICOR, 43, BOTELLA 700 ML                     ",741.87,1,LT    ,
2023,4,22/05/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,103,Otros licores,5,"SAMBUCA, LICOR, NEGRO VACCARI, BOTELLA DE 700 ML            ",515.9,1,LT    ,
2023,4,22/05/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,103,Otros licores,6,"TRES CORONAS, JEREZ, ORO DULCE, BOTELLA DE 1 LT             ",99,1,LT    ,
2023,4,22/05/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,104,Ron,1,"BACARDI, BLANCO, BOTELLA DE 980 ML                          ",275.51,1,LT    ,
2023,4,22/05/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,104,Ron,2,"CORSARIO, BLANCO, BOTELLA DE 750 ML                         ",202.67,1,LT    ,
2023,4,22/05/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,104,Ron,3,"CAPITAN MORGAN, AÑEJO, BOTELLA DE 700 ML                    ",241.43,1,LT    ,
2023,4,22/05/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,104,Ron,4,"HAVANA CLUB, AÑEJO, ESPECIAL, BOTELLA DE 700 ML             ",400,1,LT    ,
2023,4,22/05/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,104,Ron,5,"MATUSALEM, BLANCO, PALTINO, BOTELLA DE 750 ML               ",332.67,1,LT    ,
2023,4,22/05/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,105,Tequila,1,"EL JIMADOR, REPOSADO, BOTELLA 700 ML                        ",382.14,1,LT    ,
2023,4,22/05/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,105,Tequila,2,"SAUZA, REPOSADO, HORNITOS, BOTELLA DE 1 LT                  ",399,1,LT    ,
2023,4,22/05/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,105,Tequila,3,"CORRALEJO, REPOSADO, BOTELLA DE 1000 ML                     ",259,1,LT    ,
2023,4,22/05/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,105,Tequila,4,"MAESTRO DOBEL, REPOSADO, DIAMANTE, BOTELLA DE 700 ML        ",1064.29,1,LT    ,
2023,4,22/05/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,105,Tequila,5,"JOSE CUERVO, BLANCO, PLATA CENTENARIO, BOTELLA 950 ML       ",412.38,1,LT    ,
2023,4,22/05/2023 00:00,39,"Querétaro, Qro.","1. Alimentos, bebidas y tabaco",1.2. Bebidas alcohólicas y tabaco,1.2.1. Bebidas alcohólicas,27 Vinos y licores,105,Tequila,6,"DON JULIO, REPOSADO, 700 ML                                 ",1153.36,1,LT    ,
